,Source,Unit,Bedroom,Bathroom,Gross Price,Net price,Sqft,Floor,Image source,Address,Borough,City,State,Building Name,Neighborhood,Status,Amenity,Description,Availability,Floor_plan,Date_present,Created At,Updated At,Closing Date
385,https://www.compass.com/listing/17-troy-street-unit-2-jersey-city-nj-07307/971840655417117225/,2,3,2,2550,,,,,"17 Troy St, Jersey City, NJ 07307",Jersey City,Jersey City,NJ,17 Troy St,The Heights,Rental,Air Conditioning; Dryer; Laundry; Parking Included; Playground; Private Outdoor Space; Stainless Steel Appliances; Washer; Washer / Dryer; Washer / Dryer in Unit; ,"Welcome to this completely renovated 3 bed 2 bath apartment! The unit boasts an updated kitchen with stainless steel appliances, gorgeous bathrooms, and ample bedrooms. Enjoy the privacy of a master bath suite with an added bonus room! Bedrooms are all spacious and include closet space. Do laundry from the comfort of your own apartment with the in unit washer & dryer. This unit contains direct access to the backyard & 1 car parking is also included with the rent. Only minutes from bus stops and transportation. Pershing Field Park around the corner! Plenty of activities such as ice skating, swimming, and kid's playground!",,17 Troy St_2,0,25-03-2022,25-03-2022,
386,https://www.compass.com/listing/25-rock-street-unit-2-jersey-city-nj-07306/900937740685030761/,2,1,1,1600,,800,,,"25 Rock St, Jersey City, NJ 07306",Jersey City,Jersey City,NJ,25 Rock St,Journal Square,Rental,Exposed Brick; Hardwood Floors; Hot Water Included; Microwave; ,"NEWLY RENOVATED 1 BEDROOM  1 BATH   Beautifully done and spacious Apartment, Modern bath, SS appliances included. Heat and hot water is included in rent. Apartments are close to JSQ PATH & local Universities; Units are open and bright featuring exposed brick, hardwood floors, Microwave, Ready occupancy NOW  Direct access to Manhattan transportation by journal square path get into NYC in minutes. Heat and hot water included in rent! Rent today!",,25 Rock St_2,0,25-03-2022,25-03-2022,
387,https://www.compass.com/listing/221-sip-avenue-unit-6-jersey-city-nj-07306/921723696934403561/,6,0,1,1200,,320,,,"221 Sip Ave, Jersey City, NJ 07306",Jersey City,Jersey City,NJ,221 Sip Ave,McGinley Square,Rental,Air Conditioning; ,"Welcome to this great building location conveniently located near shopping, public transportation and public parking. A large grocery store across the street, laundromat next door and all ethnic food stores. Journal Square Transportation facilities and highways are within a short walking distance.",,221 Sip Ave_6,0,25-03-2022,25-03-2022,
388,https://www.compass.com/listing/52-laidlaw-avenue-unit-2-jersey-city-nj-07306/879051568133495249/,2,3,1,2700,,2940,,,"52 Laidlaw Ave, Jersey City, NJ 07306",Jersey City,Jersey City,NJ,52 Laidlaw Ave,The Heights,Rental,Air Conditioning; Internet Included; Private Outdoor Space; Top Floor; ,"Looking for a fresh start away from NYC? This freshly painted, spacious updated 3-bed/1-bath apartment in Jersey City Heights awaits you! Located on the top floor of a 2-family home, this apartment offers an open living/dining room, large kitchen with new appliances, access to a large backyard. Internet included Transportation options abound! To get around walk a block or two to either the 84 or 87 Bus to Journal Square; take the 123 Bus directly to Port Authority NYC. Need more? There’s a nearby 2nd Street Light Rail Station or the Citi Bike Station just up the block. Walk to Pershing Field Park, the Reservoir or endless dining options in the neighborhood!",,52 Laidlaw Ave_2,0,25-03-2022,25-03-2022,
389,https://www.compass.com/listing/58-neptune-avenue-unit-1r-jersey-city-nj-07305/926856057804396561/,1R,2,1,1750,,,1,,"58 Neptune Ave, Jersey City, NJ 07305",Jersey City,Jersey City,NJ,58 Neptune Ave,Greenville,Rental,Air Conditioning; ,"Beautiful Spacious 2 Bedroom Apartment, 1 Bathroom. Unit is near to shopping area, many school, parks, and public transportation. Pets are allow with owners approval",,58 Neptune Ave_1R,0,25-03-2022,25-03-2022,
390,https://www.compass.com/listing/98-north-street-jersey-city-nj-07307/959506279552206273/,,2,1,1980,,,,,"98 North St, Jersey City, NJ 07307",Jersey City,Jersey City,NJ,98 North St,The Heights,Rental,Air Conditioning; Laundry; Laundry in Building; Pets Conditional; Refrigerator; Top Floor; ,"Wonderful heights location! Near Washington Park, all transportation options nearby. Landlord will consider YOUR PET! Brand new bathroom! Updated kitchen with refrigerator. All hardwood and laminate flooring! Lots of sunshine pouring through this top floor condo unit! Possibilities for working from home? Nice local shopping just 1/2 block away. Schools nearby. Laundry in bsmt. Current Furnishings, bed, shelf, hanging closet rack can stay.",02/01/2022,98 North St_,1,25-03-2022,25-03-2022,
391,https://www.compass.com/listing/117-clarke-avenue-unit-2r-jersey-city-nj-07304/978359843348884985/,2R,1,1,1250,,,2,,"117 Clarke Ave, Jersey City, NJ 07304",Jersey City,Jersey City,NJ,117 Clarke Ave,Hackensack River Waterfront,Rental,Air Conditioning; ,"Immediate availability! Welcome to this nicely appointed 1 bedroom located in West Bergen section. Close to light rail and bus routes to NYC and Downtown Jersey City , a commuters delight. make an appointment today!",,117 Clarke Ave_2R,0,25-03-2022,25-03-2022,
392,https://www.compass.com/listing/366-6th-street-unit-302-jersey-city-nj-07302/951447396652493057/,302,3,2,5350,,1456,3,,"366 6th St, Jersey City, NJ 07302",Jersey City,Jersey City,NJ,366 6th St,The Village,Rental,Air Conditioning; Chef's Kitchen; Common Roof Deck; Covered Parking; Deck; Elevator; Garage; Parking Included; Private Outdoor Space; Washer / Dryer in Unit; ,"Welcome to 366 6th Street, where quality construction and convenient location welcome you. You'll find everything you're looking for, within reach of Manhattan. 366 6th Street is a newer 20-unit building with interiors custom designed by J. PATRYCE DESIGN team. Your 3 bed, 2 bath unit features open floor plan, oversized bedrooms, and walk in closets. Enjoy a chef's kitchen equipped with Bosch appliances, quartz countertops, and custom-designed lacquer cabinetry. Marble master bath has heated floors for luxurious comfort and custom-designed vanities with ample storage. Full-size Whirlpool washer/dryer in your home provides the ultimate convenience for busy commuters. Whether enjoying fresh air from your roof deck or private outdoor space, chances are plentiful for glimpsing a view of Manhattan. One car covered parking included in the rent. Less than one block to the NYC bus stop and close to the Grove Street PATH station. Food, shopping, and 24-hour transportation are all within reach. Welcome visitors with your safe and secure, Mircom mobile entry system. At 366 6th Street, absolutely every detail has been planned with the \""work hard, play hard\"" personality in mind.",,366 6th St_302,0,25-03-2022,25-03-2022,
393,https://www.compass.com/listing/2275-john-f-kennedy-boulevard-unit-3-jersey-city-nj-07304/972746096656368425/,3,1,1,1375,,,,,"2275 John F. Kennedy Blvd, Jersey City, NJ 07304",Jersey City,Jersey City,NJ,2275 John F. Kennedy Blvd,West Side,Rental,Air Conditioning; ,Easy commute 1 bedroom apartment with a bonus room available as soon as possible. This quiet unit is minutes away from Lincoln Park and grocery shopping in West Bergen.,,2275 John F. Kennedy Blvd_3,0,25-03-2022,25-03-2022,
394,https://www.compass.com/listing/260-fairmount-avenue-unit-2-jersey-city-nj-07306/896319401034505617/,2,2,1,2100,,1200,,,"260 Fairmount Ave, Jersey City, NJ 07306",Jersey City,Jersey City,NJ,260 Fairmount Ave,McGinley Square,Rental,Air Conditioning; ,Beautiful mint condition 2 bedroom apartment in prime Journal Square location. Close to everything.,,260 Fairmount Ave_2,0,25-03-2022,25-03-2022,
395,https://www.compass.com/listing/502-central-avenue-unit-a2-jersey-city-nj-07307/947023851010923929/,A2,1,1,1700,,418,,,"502 Central Ave, Jersey City, NJ 07307",Jersey City,Jersey City,NJ,502 Central Ave,The Heights,Rental,Air Conditioning; Basement; Gazebo; Laundry; Laundry in Building; Playground; Private Outdoor Space; Private Yard; ,"Commuter's dream! Well maintained 1BD/1BA with private yard. Box layout. Laundry in basement. This unit offers easy living. Close to public transportation and easy access to major highways. Few blocks away from Congress St Lightrail. Steps from central avenue’s retails and shopping has to offer: grocery store, liquor store,  cafes, bakeries, hardware stores and restaurants! Just a block away from Hudson county Washington Park: 100-year-old, 22-acre park which offers the community a variety of recreational opportunities with sports fields for baseball, tennis, racquetball, basketball and soccer as well as dog park, a children's playground, a picnic grove and gazebos for leisure activities. Available now.",,502 Central Ave_A2,0,25-03-2022,25-03-2022,
396,https://www.compass.com/listing/15-bryant-avenue-jersey-city-nj-07306/451086263341594185/,,3,3.5,3300,,,,,"15 Bryant Ave, Jersey City, NJ 07306",Jersey City,Jersey City,NJ,15 Bryant Ave,ERROR,Rental,Air Conditioning; Laundry in Building; Parking Included; ,,01/20/2020,15 Bryant Ave_,1,25-03-2022,25-03-2022,
397,https://www.compass.com/listing/467-469-pavonia-avenue-unit-1l-jersey-city-nj-07306/899244059213102617/,1L,2,1,1850,,900,1,,"467-469 Pavonia Ave, Jersey City, NJ 07306",Jersey City,Jersey City,NJ,467-469 Pavonia Ave,Hilltop,Rental,Granite Kitchen Counter; High Ceilings; Stainless Steel Appliances; ,"Nicely Renovated two bedroom located on the edge of Journal Square and Downtown Jersey City. Unit features, hardwood flooring, high ceilings, custom cabinets, stainless steel appliances and granite countertops.",,467-469 Pavonia Ave_1L,0,25-03-2022,25-03-2022,
398,https://www.compass.com/listing/113-oxford-avenue-unit-1-jersey-city-nj-07304/963067120058879217/,1,3,3,2800,,,,,"113 Oxford Ave, Jersey City, NJ 07304",Jersey City,Jersey City,NJ,113 Oxford Ave,West Side,Rental,Air Conditioning; Garage; Ground Floor; Parking Included; ,"Newer Construction, Built In 2004. First Floor and Ground Floor Duplex, Featuring 3 Bed 3 Full Baths and 2 oversized living rooms, one on each floor. 2 Car garage parking. Exclusive access to backyard. Washer/Dryer hook-up available. Location, Location, Right Off Kennedy Blvd, Bus To JSQ Path & NYC.",,113 Oxford Ave_1,0,25-03-2022,25-03-2022,
399,https://www.compass.com/listing/306-3rd-street-unit-3-jersey-city-nj-07302/931743492294512193/,3,3,2,4850,,1400,,,"306 3rd St, Jersey City, NJ 07302",Jersey City,Jersey City,NJ,306 3rd St,The Village,Rental,Air Conditioning; Ceiling Fan; Deck; Hardwood Floors; Home Office; Parking Included; Private Outdoor Space; Recessed Lighting; Skylight; Stainless Steel Appliances; Top Floor; Washer / Dryer in Unit; ,"Sundrenched Spacious Top Floor Three Bedroom Two Bathroom is in ultra-convenient local in Downtown Jersey City. Spacious Kitchen with rich cabinetry, granite counters and Stainless Steel appliances compliments the exceptional open layout. Oversized living area for all lifestyles and entertaining plus additional area for separate dining or home office makes this the home of choice. Master Suite has three windows, large customized closet and en-suite bath with walk-in shower and designer fixtures. The two additional Bedrooms are amply sized with customized closet systems and can fit queen/king beds in each. LED recessed lighting, Central HVAC, Washer/Dryer in home, ceiling fans, gleaming hardwood floors throughout and large private deck enhance the appeal. Private full floor home has skylights, plus the quiet and privacy you have been looking for. Parking space for 1 car is available for $150/month additional. Just minutes to Grove Street PATH Station provides easy access to Manhattan along with being just minutes to many neighborhoods such as Grove Street, Hamilton Park and others with many shops and restaurants in the vibrant and ever-growing neighborhoods of Downtown Jersey City. Walk-thru Video and Floor Plan available upon request. This home is available for immediate move-in.",,306 3rd St_3,0,25-03-2022,25-03-2022,
400,https://www.compass.com/listing/936-willow-avenue-unit-1-hoboken-nj-07030/963227960720324201/,1,2,1,2100,,700,,,"936 Willow Ave, Hoboken, NJ 07030",Hoboken,Jersey City,NJ,936 Willow Ave,Northwest Hoboken,Rental,Eat-in Kitchen; Renovated Bath; ,"Large 2 Bedroom Apartment. Excellent Location. One Block to NYC Bus. Easy Walk to Light Rail, Washington St, Hoboken Water Front and Columbus Park and Stevens. Features High Ceiling, Plaster Molding, Eat-In Kitchen, Newly Renovated Bath.",,936 Willow Ave_1,0,25-03-2022,25-03-2022,
401,https://www.compass.com/listing/206-shearwater-court-west-unit-13-jersey-city-nj-07305/952149199694437505/,13,3,2.5,4200,,2110,,,"206 Shearwater Ct, Jersey City, NJ 07305",Jersey City,Jersey City,NJ,206 Shearwater Ct,Port Liberte,Rental,Air Conditioning; Central AC; Garage; Gym; Hardwood Floors; Parking Included; Playground; Pool; Private Outdoor Space; Washer / Dryer in Unit; Waterfront; ,"This 3 bedroom/2.5 bath condo has over 2100SF of living space and an additional 600SF of outdoor patio space. Hardwood floors, Central AC, large master suite, Indoor parking space and a new washer/dryer is included in the rental. The subdivision also includes: fitness center, basketball/tennis courts, swimming pools and playground. Easy commute to NYC via ferry or Shuttle to path. Available ASAP. Credit/background check required.",,206 Shearwater Ct_13,0,25-03-2022,25-03-2022,
